id,original_title,title,original_language,overview,tagline,release_date,poster_path,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,backdrop_path,genre_names,collection,collection_name,_art_year
711715,The Current Occupant,The Current Occupant,en,"Trapped in a mysterious psychiatric ward, a man with no memory comes to believe that he’s the President of the United States and the subject of a diabolical political conspiracy. As the asylum’s soul-crushing forces bear down on him, he fights to preserve his sanity and escape so that he can return to power.",The institution will change you.,2020-07-17,/yf1iNMyHaQbXd65IsrXPwmNsdEf.jpg,10.756,19,5.7,0,0,86,Released,False,/l1uHJL0XhFdxbsLyTPVRCDMkPik.jpg,"Horror, Mystery, Thriller",,,2020
294562,Lavalantula,Lavalantula,en,"Giant lava breathing tarantulas – Lavalantulas – erupt out of ancient volcanos in the Santa Monica Mountains, raining death and destruction upon Los Angeles. With the City of Angels on the verge of incineration, only a washed up ‘90s action hero actor stands in the way of this monstrous swarm of bloodthirsty creatures who burn their victims alive.",Fire Burns... Lava Bites,2015-08-08,/fOcUwBJ2eOekwqBtJZncnrshtos.jpg,10.75,121,5.0,0,0,83,Released,False,/t8ns63GWbJcGCWtxLC2rnRzQGv7.jpg,"Horror, Science Fiction, Thriller",439596.0,Lavalantula Collection,2015
14458,Altered,Altered,en,"Fifteen years ago, five men were abducted by aliens. Only four returned. Now, these same four men have managed to capture one of the creatures who killed their friend and ruined their lives.",They will find you.,2006-12-19,/dhUA9wCbuZAdl1Nhq4bkwyZKst5.jpg,10.744,178,5.3,8000000,0,88,Released,False,/1qZpzoxhT5IBHcDftTm7oqpxyRg.jpg,"Horror, Science Fiction, Thriller",,,2006
190847,The Last Days on Mars,The Last Days on Mars,en,"On the last day of the first manned mission to Mars, a crew member of Tantalus Base believes he has made an astounding discovery – fossilized evidence of bacterial life. Unwilling to let the relief crew claim all the glory, he disobeys orders to pack up and goes out on an unauthorized expedition to collect further samples. But a routine excavation turns to disaster when the porous ground collapses and he falls into a deep crevice. His devastated colleagues attempt to recover his body. However, when another vanishes, they start to suspect that the life-form they have discovered is not without danger.",The search for life is about to end.,2013-08-11,/kxcQkAhpn8cvJTsU8PXblI5Qq8F.jpg,10.74,664,5.4,10600000,24084,98,Released,False,/zZUuNeCzA5W6YJweyFLxBN6xTHx.jpg,"Horror, Science Fiction, Thriller",,,2013
29794,Howling II: Stirba - Werewolf Bitch,Howling II: Stirba - Werewolf Bitch,en,"After his sister is turned into a werewolf and subsequently killed, Ben White decides to help the enigmatic Stefan Crosscoe fight the growing population of lupine monsters, along with the lovely Jenny Templeton. Traveling to Transylvania, Ben, Jenny and Crosscoe attempt to hunt down the powerful werewolf queen, Stirba, and must face her furry followers, as well as other supernatural forces.",It's not over yet.,1985-08-28,/tDbhuq0HueljuSo8XIEJbenFEhL.jpg,10.734,151,5.2,0,0,91,Released,False,/57L0i5g66rQ6jzBOmteJaDSfQC2.jpg,"Horror, Thriller",174218.0,The Howling Collection,1985
39858,美女のはらわた,Entrails of a Beautiful Woman,ja,A nurse investigates a sex trafficking ring after a woman commits suicide in her office.,,1986-09-23,/1Mn4oSxGDPvuAewoAsNNvhZhqqA.jpg,10.731,17,4.8,0,0,68,Released,False,/ludx47rqtV91KQbr8IDuAhe8anM.jpg,"Horror, Science Fiction",,,1986
395982,Prevenge,Prevenge,en,"A pregnant widow, believing herself to be guided by her unborn child, embarks on a homicidal rampage.",Killing for two.,2017-02-10,/5OWrwvKscVc7Md0IvtTLZmjXbKt.jpg,10.72,179,5.6,0,0,88,Released,False,/nMOEd4RkXd2WZTUrUivWYyuXazD.jpg,"Comedy, Drama, Fantasy, Horror, Thriller",,,2017
25103,Night of the Demon,Night of the Demon,en,"American professor John Holden arrives in London for a conference on parapsychology only to discover that the colleague he was supposed to meet was killed in a freak accident the day before. It turns out that the deceased had been investigating a cult lead by Dr. Julian Karswell. Though a skeptic, Holden is suspicious of the devil-worshiping Karswell. Following a trail of mysterious manuscripts, Holden enters a world that makes him question his faith in science.",Who will be the next in line to defy the curse?,1957-11-09,/ePAjGAhynpwEI5HbpIrB28ML6lg.jpg,10.719,201,7.1,0,0,96,Released,False,/3k7GViJ1WN16Py3a7hccE2o4muz.jpg,"Fantasy, Horror, Mystery",,,1957
433244,Clinical,Clinical,en,"A psychiatrist tries to put her life back together after a violent attack by seeking to repair the life of a new patient, but he has his own terrifying history.",,2017-01-13,/uFRyXUPqoZ7uORGtV2y8eSdJHuA.jpg,10.718,352,5.3,0,0,104,Released,False,/sUKRP2rDqi2Kfh8c2xO8WJKi0sU.jpg,"Horror, Thriller",,,2017
26953,Puppet Master,Puppet Master,en,"A Jewish puppet maker who's discovered the secret to creating living puppets commits suicide to avoid capture by the Nazis and hides his beloved and harmless puppet children in a California hotel. Years later, a cult of magicians arrive at the hotel under the invitation of an ex-member who betrayed them all, only to find that he's dead - and that the living puppets, under the influence of a new Puppet Master, have turned murderous!",Evil comes in all sizes.,1989-10-12,/kixZHMQmGcRUwgollFcCr4WZ49A.jpg,10.717,263,5.8,0,0,89,Released,False,/bGMEESwIvex2Mc1B2iVtuAXbyoE.jpg,"Fantasy, Horror, Science Fiction",107949.0,Puppet Master Collection,1989
672437,Brain Freeze,Brain Freeze,fr,A fertilizer used in a rich gated community becomes the source of a genetic mutation that transforms its residents into zombies. Can a teenager and his baby sister break free from the quarantined island before turning into grass?,,2021-10-29,/47p7TSZAZK9Rc0FKwAcERPrNxvJ.jpg,10.717,6,4.9,0,0,91,Released,False,/1AWFl5YPihXOHHqWUQxT9KPPXTW.jpg,"Comedy, Horror",,,2021
59762,Silent Night Deadly Night 4: Initiation,Silent Night Deadly Night 4: Initiation,en,A reporter investigating the bizarre death of a woman who leaped from a building in flames finds herself mixed up in a cult of witches who are making her part of their sacrificial ceremony during the Christmas season.,If I die before I wake... thank you.,1990-11-21,/1Oc6wObXYHThbBGsozL7WuilqOS.jpg,10.715,41,4.3,0,0,90,Released,False,/rVVtJfS7jJHBI2dSeK2EWpTsmzQ.jpg,Horror,256296.0,"Silent Night, Deadly Night Collection",1990
33518,Alligator,Alligator,en,"A baby alligator is flushed down a toilet and survives by eating discarded lab animals that have been injected with growth hormones. The now gigantic animal escapes the city sewers and goes on a rampage, pursued by a cop and a big-game hunter.","It lives 50 feet beneath the city. It's 36 feet long. It weighs 2,000 pounds...And it's about to break out!",1980-07-02,/f8qY8U9UPdGL3zZw0N6juU3gBXd.jpg,10.71,231,5.9,1500000,0,91,Released,False,/lsG8QFlJlgdA6MHMFeepmwYRtRc.jpg,"Horror, Science Fiction, Thriller",124934.0,Alligator Collection,1980
68341,冷たい熱帯魚,Cold Fish,ja,Shamoto runs a small tropical fish shop. When his daughter Mitsuko is caught shoplifting at a grocery store a man named Murata steps in to settle things between the girl and the store manager. Murata also runs a tropical fish shop and he and Shamoto soon become friendly. However Murata hides many dark secrets behind his friendly face.,He'll make you pick up the pieces.,2010-06-04,/669GmEZsyMlPliURX5myHTStslv.jpg,10.708,253,6.9,0,0,144,Released,False,/lCR2wcqu6BBF7vFF3TqqDartccO.jpg,"Crime, Drama, Horror, Thriller",,,2010
449684,Girls with Balls,Girls with Balls,fr,"All girls volley ball team The Falcons end up stranded in the middle of nowhere after their mini-van breaks down. Little do they know they landed in degenerate hunters' territory and the hunt is on. Thus begins a very long night where they must run for their lives and test their team spirit. But the girls are more resourceful than it appears. In the heart of the forest, the tables are about to turn between hunter and hunted...",They're gonna smash the slasher!,2019-07-26,/hnJ8H5DvwHG5jktB9CA0n6rmYxs.jpg,10.701,203,4.2,0,0,77,Released,False,/2N391Zp3MwPrpTCp2hdo2zQyzqw.jpg,"Comedy, Horror",,,2019
531145,Boarding School,Boarding School,en,"When troubled 12-year-old Jacob Felsen is sent away to boarding school, he enters every kid’s worst nightmare: a creepy old mansion, deserted except for six other teenage misfits and two menacing and mysterious teachers. As events become increasingly horrific, Jacob must conquer his fears to find the strength to survive.",Jacob is having a bad day at school.,2018-08-30,/lun3G1IU6AYgXlXP649amULMPpv.jpg,10.7,192,6.4,0,0,111,Released,False,/gzb77BF5SaVJviF10twAdrDGdTc.jpg,"Horror, Mystery",,,2018
27636,La frusta e il corpo,The Whip and the Body,it,"In the 19th century, a sadistic nobleman terrorizes the members of his family. He is found dead, but his ghost soon returns to haunt the residents of his castle.",The most deliriously romantic horror picture ever made!,1963-08-29,/2bGBuB7DxWj9C2tomwMMi8diaqw.jpg,10.699,94,6.4,66500,0,87,Released,False,/EGIbG1zVCdlQnyDFkSwScyMzUo.jpg,"Horror, Mystery",,,1963
572468,Perempuan Tanah Jahanam,Impetigore,id,"A woman inherits a house in her ancestral village, but she's unaware that members of the community have been trying to locate and kill her to remove the curse that has plagued them for years.",Family can get under your skin.,2019-10-17,/dku2KnAPALsi69MnvTV7cXrylWm.jpg,10.691,139,6.8,0,0,106,Released,False,/4JOCooFc5M8w4EoSn3o8hZcKdyO.jpg,"Horror, Mystery, Thriller",,,2019
312791,GirlHouse,GirlHouse,en,"In an attempt to make some extra cash while away at College, Kylie moves into a house that streams content to an X-rated website. After a deranged fan hacks in to determine the house's location, she finds herself in a terrifying fight for her life.",Enjoy the show.,2014-10-16,/4zR3QYWoeY2mTwVWnVxUQQptqdM.jpg,10.688,241,6.0,3150000,0,100,Released,False,/aoidrQ7c0Z170EvyoDSMDeq1mUV.jpg,"Horror, Thriller",,,2014
473902,The Amityville Murders,The Amityville Murders,en,"On the night of November 13th, 1974, Ronald DeFeo Jr. took a high powered rifle and murdered his entire family as they slept. At his trial, DeFeo claimed that 'voices' in the house commanded him to kill. This is their story.",,2018-11-05,/czMYViYqaNrvxaRyhUR0PTPyOig.jpg,10.677,104,4.9,0,0,97,Released,False,/gB1QqGDMLgwYCsbXSId8gLPNAvg.jpg,Horror,397842.0,The Amityville Collection,2018
827,Les Diaboliques,Diabolique,fr,"The cruel and abusive headmaster of a boarding school, Michel Delassalle, is murdered by an unlikely duo -- his meek wife and the mistress he brazenly flaunts. The women become increasingly unhinged by a series of odd occurrences after Delassalle's corpse mysteriously disappears.","See it, be amazed at it, but... BE QUIET ABOUT IT!",1955-01-29,/pNcwhz3Eyfn3KQ2XykTozbARMpr.jpg,10.666,739,7.9,0,0,117,Released,False,/oMpX8thZFDVZNS4j240HYSMMvyg.jpg,"Drama, Horror, Thriller",,,1955
5072,Severance,Severance,en,"Members of the Palisades Defense Corp. sales group arrive in Europe for a team-building exercise. A fallen tree blocks the route, and they must hike to their destination. However, a psychotic killer lurks in the woods, and he has a horrible fate in mind for each of the co-workers.",The Company Is Making Cutbacks,2006-05-19,/yg1XRTyH5knwh3Tnij2sUV0ZZ5w.jpg,10.664,456,6.3,0,5515163,96,Released,False,/5xeC9mN6Aq2PmbbglqxiJxSPgvl.jpg,"Comedy, Horror, Thriller",,,2006
406107,Dead Awake,Dead Awake,en,"Kate Bowman (Jocelin Donahue) is an average social worker who, after the sudden death of her twin sister, is investigating the mysterious deaths of other people who died in their sleep. Shortly before their deaths, the victims all reported a supernatural force that appeared to them while they were suffering from sleep paralysis. When Kate investigates further into the case, she opens herself up to the creature's wrath and soon finds herself and her family suffering from an ancient evil.",An ancient evil. Trapped in a world of darkness. Waiting for someone to believe.,2017-05-12,/apBhaUivEub9Ghx7sj7UqQCFYH4.jpg,10.661,113,5.2,0,0,99,Released,False,/rKmt9wwtRZ971JgqI6M4mfFLiWF.jpg,"Horror, Thriller",,,2017
942389,ভূতচক্র Pvt. Ltd.,Bhootchakra Pvt. Ltd.,bn,Three friends plan to start a business of capturing ghosts using a strange instrument. The instrument has been received by one of the friends as the legacy of his grandfather. After getting the instrument they decide to turn as ghost hunters and earn money. But things changed when most of their lies turn out to be true and both the living and the dead chase them for answers. And from here series of the comedy of errors begin to change their lives forever.,,2019-07-04,/9uc7qwT3OjoGwd96OVQJ4GWj0Qu.jpg,10.655,0,0.0,0,0,0,Released,False,,"Comedy, Horror",,,2019
10496,Bats,Bats,en,Genetically mutated bats escape and it's up to a bat expert and the local sheriff to stop them.,They will suck you dry,1999-10-22,/pZRcf2BwcxWg594X6XT2jkR2qdb.jpg,10.654,149,4.6,5250000,10155690,91,Released,False,/hchZiGTq5fUBYzqhsIGvarLsVCf.jpg,"Horror, Science Fiction, Thriller",381396.0,Bats Collection,1999
661289,The Summers of IT: Chapter Two,The Summers of IT: Chapter Two,en,"This documentary focuses on the actors and their journey over two summers to create the remake to the original IT, by Stephen King. The documentary originally released as bonus material, bundled with IT: Chapter Two.",IT Ends,2019-12-10,/tNyUIYsTLtMql2SvQvvGZvWsd23.jpg,10.636,52,7.4,79000000,0,169,Released,False,/nXXhswchGwLP13zj5C2f8PA3X3P.jpg,"Drama, Fantasy, Horror",,,2019
84194,Excision,Excision,en,"Alienated teen Pauline struggles with the pressures of fitting into high school, pleasing her mother and a burning desire to lose her virginity. With a grotesque curiosity for the darker side of life, Pauline is considered a social outcast by everyone around her. Enticed by flesh, she retreats into her own fantasies and hopes to become a great surgeon - that is, if she doesn't go insane first.",Heal The Sickness,2012-09-12,/3aLgB6FTQlNanER0RpckbKdwyh9.jpg,10.633,455,6.2,0,0,81,Released,False,/3zDMhdQHWNJ3NhekmP0qjOpR6CF.jpg,"Drama, Horror",,,2012
30931,Dark Night of the Scarecrow,Dark Night of the Scarecrow,en,"Bubba, an intellectually disabled man, is falsely accused of attacking a young girl. Disguised as a scarecrow, he hides in a cornfield, only to be hunted down and shot by four vigilante men. After they are acquitted due to lack of evidence, the men find themselves being stalked one by one.",The Original Classic,1983-01-22,/qLGmL2AFjheZpxRke23943lElsa.jpg,10.632,111,6.6,0,0,96,Released,False,/rrVKO2eOq8rABLOghciRfLB6PKv.jpg,"Horror, TV Movie",977159.0,Dark Night of the Scarecrow Collection,1983
36239,Slaughtered Vomit Dolls,Slaughtered Vomit Dolls,en,The gruesome tapestry of psychological manifestations of a nineteen year old bulimic runaway stripper-turned prostitute as she descends into a hellish pit of satanic nightmares and hallucinations.,,2006-01-01,/6aThc82WK9Ss8VR7amjIvHV4oQH.jpg,10.625,79,4.4,100000,0,71,Released,False,,Horror,331117.0,Vomit Gore Series,2006
135812,Dracula 3D,Dracula 3D,en,"When Englishman Jonathan Harker visits the exotic castle of Count Dracula, he is entranced by the mysterious aristocrat. But upon learning that the count has sinister designs on his wife, Mina, Harker seeks help from vampire slayer Van Helsing.",The Legend Rises,2012-11-09,/n1EsoM2cotsQRmvNnQJlOeC1jNe.jpg,10.621,169,3.3,7700000,0,110,Released,False,/4LVttBbEL1yAAYiPPA9JsvWZhK2.jpg,"Horror, Romance, Thriller",,,2012
12561,ゴジラvsデストロイア,Godzilla vs. Destoroyah,ja,"A burning Godzilla, on the verge of meltdown, emerges to lay siege to Hong Kong. At the same time horrifying new organisms are discovered in Japan. These crustacean-like beings are seemingly born of the Oxygen Destroyer, the weapon that killed the original Godzilla.",,1995-12-09,/t28laxbteoyubkGPQZJFmrEEdGl.jpg,10.612,182,7.8,10000000,18000000,103,Released,False,/mTL72rHXjdwQYsfnuJC1Szbcckg.jpg,"Action, Horror, Science Fiction",374511.0,Godzilla (Heisei) Collection,1995
