LEAID,LEA_NAME,ST,d_Locale_Txt,SCHOOL_YEAR,AIAN,Asian,Black,Hispanic,White,Multi,Total,diverse,variance,int_group
100360,bibb county,AL,town-distant,1994-1995,0.0,0.0847697089573326,28.5673919186211,0.169539417914665,71.1782989545069,,3539,Diverse,0.0904824416845383,Somewhat integrated
100360,bibb county,AL,town-distant,2016-2017,0.121543603767852,0.21270130659374,22.120935885749,2.79550288666059,73.8681251899119,0.881191127316925,3291,Diverse,0.112417348484372,Somewhat integrated
100390,birmingham city,AL,city-midsize,1994-1995,0.0310997344561135,0.337312504485539,91.5169493552786,0.133968086887874,7.98067031889189,,41801,Extremely undiverse,,
100390,birmingham city,AL,city-midsize,2016-2017,0.172726487606875,0.233180758269281,91.0743587529148,6.32610760860178,1.21340357543829,0.980222817169013,23158,Extremely undiverse,,
100420,blount county,AL,rural-distant,1994-1995,0.14425388684084,0.192338515787786,0.400705241224555,1.81118769033499,97.4515146658118,,6239,Extremely undiverse,,
100420,blount county,AL,rural-distant,2016-2017,0.41062491979982,0.179648402412421,1.30886693186193,14.8209931990248,82.7537533684075,0.52611317849352,7793,Undiverse,,
100450,brewton city,AL,town-distant,1994-1995,0.27063599458728,0.74424898511502,41.2719891745602,0.13531799729364,57.5778078484438,,1478,Diverse,,
100450,brewton city,AL,town-distant,2016-2017,0.359389038634322,0.718778077268643,34.9505840071878,1.97663971248877,61.1859838274933,0.808625336927224,1113,Diverse,,
100480,bullock county,AL,town-distant,1994-1995,0.0,0.0,99.5436105476673,0.0,0.456389452332657,,1972,Extremely undiverse,,
100480,bullock county,AL,town-distant,2016-2017,0.0,0.203252032520325,84.1463414634146,14.4308943089431,1.21951219512195,0.0,1476,Undiverse,,
100510,butler county,AL,town-distant,1994-1995,0.0,0.186046511627907,59.1395348837209,0.0232558139534884,40.6511627906977,,4300,Diverse,0.0242396574291856,Highly integrated
100510,butler county,AL,town-distant,2016-2017,0.223570744171191,0.670712232513574,62.8872564675822,1.08591504311721,33.9508144362823,1.18173107633344,3131,Diverse,0.142450629255466,Somewhat integrated
100540,calhoun county,AL,rural-fringe,1994-1995,0.0776020952565719,0.950625666893006,10.5732854787079,0.824522262101077,87.5739644970414,,10309,Undiverse,,
100540,calhoun county,AL,rural-fringe,2016-2017,0.281278127812781,0.765076507650765,14.2776777677768,4.16291629162916,79.7704770477048,0.742574257425743,8888,Undiverse,,
100600,chambers county,AL,town-distant,1994-1995,0.0241662638956017,0.0,56.5732237796037,0.0,43.4026099565007,,4138,Diverse,0.304999830189709,Not integrated
100600,chambers county,AL,town-distant,2016-2017,0.191728293618187,0.547795124623391,47.6855655984662,2.30073952341824,48.3155299917831,0.958641468090934,3651,Diverse,0.178141553709394,Somewhat integrated
100630,cherokee county,AL,rural-distant,1994-1995,0.0,0.134625740441572,8.15831987075929,0.24232633279483,91.4647280560043,,3714,Extremely undiverse,,
100630,cherokee county,AL,rural-distant,2016-2017,6.41631434966426,0.472519273812484,5.07336483461825,1.26834120865456,85.9487689629445,0.820691370305894,4021,Undiverse,,
100660,chilton county,AL,rural-distant,1994-1995,0.0160565189466924,0.0802825947334618,16.0565189466924,0.433526011560694,83.4136159280668,,6228,Undiverse,,
100660,chilton county,AL,rural-distant,2016-2017,0.16761217122228,0.425477050025787,11.7457452294997,14.4662197008767,71.1320268179474,2.06291903042806,7756,Diverse,0.0260415022651766,Highly integrated
100690,choctaw county,AL,rural-remote,1994-1995,0.0,0.0341413451689997,64.0833048822124,0.0341413451689997,35.8484124274496,,2929,Diverse,0.154483788275108,Somewhat integrated
100690,choctaw county,AL,rural-remote,2016-2017,0.141143260409315,0.0,66.9019054340155,0.423429781227946,32.0395201129146,0.494001411432604,1417,Diverse,,
100720,clarke county,AL,town-remote,1994-1995,0.0985464400098546,0.0246366100024637,65.8043853165804,0.0492732200049273,34.0231584134023,,4059,Diverse,0.0087251320495186,Highly integrated
100720,clarke county,AL,town-remote,2016-2017,0.297287253808993,0.520252694165738,65.1802303976217,1.04050538833148,32.1441843180974,0.817539947974731,2691,Diverse,0.0022401349083797,Highly integrated
100750,clay county,AL,rural-distant,1994-1995,0.0764525993883792,0.0764525993883792,23.5474006116208,0.152905198776758,76.1467889908257,,2616,Undiverse,,
100750,clay county,AL,rural-distant,2016-2017,0.0516528925619835,0.15495867768595,16.7871900826446,5.42355371900826,74.3285123966942,3.25413223140496,1936,Diverse,,
100780,cleburne county,AL,rural-distant,1994-1995,0.0,0.0,6.58217497955846,0.122649223221586,93.29517579722,,2446,Extremely undiverse,,
100780,cleburne county,AL,rural-distant,2016-2017,0.229533282325937,0.114766641162969,5.31752104055088,3.21346595256312,89.8622800306044,1.26243305279265,2614,Undiverse,,
100810,coffee county,AL,rural-distant,1994-1995,0.261369576581286,0.156821745948772,10.768426555149,0.209095661265029,88.6042864610559,,1913,Undiverse,,
100810,coffee county,AL,rural-distant,2016-2017,2.04841713221601,0.512104283054004,4.28305400372439,2.60707635009311,88.780260707635,1.76908752327747,2148,Undiverse,,
100840,colbert county,AL,rural-fringe,1994-1995,0.149835181300569,0.0599340725202278,23.1045849565478,0.599340725202278,76.0863050644291,,3337,Undiverse,,
100840,colbert county,AL,rural-fringe,2016-2017,0.305460099274532,0.458190148911798,12.9438717067583,3.4746086292478,80.8323787705231,1.98549064528446,2619,Undiverse,,
100870,conecuh county,AL,rural-fringe,1994-1995,0.0,0.0419815281276238,70.2350965575147,0.125944584382872,29.5969773299748,,2382,Diverse,0.0423290217656993,Highly integrated
100870,conecuh county,AL,rural-fringe,2016-2017,0.753498385360603,0.322927879440258,69.967707212056,1.82992465016146,26.5877287405813,0.538213132400431,1858,Diverse,0.0875822518900884,Somewhat integrated
100900,coosa county,AL,rural-remote,1994-1995,0.0,0.0539083557951483,46.0916442048518,0.0539083557951483,53.800539083558,,1855,Diverse,,
100900,coosa county,AL,rural-remote,2016-2017,0.102040816326531,0.102040816326531,43.265306122449,4.38775510204082,50.0,2.14285714285714,980,Diverse,,
100930,covington county,AL,rural-distant,1994-1995,0.0935162094763092,0.218204488778055,11.0037406483791,0.0311720698254364,88.6533665835411,,3208,Undiverse,,
100930,covington county,AL,rural-distant,2016-2017,0.320410124959949,0.801025312399872,6.11983338673502,1.21755847484781,90.2274911887216,1.31368151233579,3121,Extremely undiverse,,
100960,crenshaw county,AL,rural-remote,1994-1995,0.0419815281276238,0.125944584382872,38.4130982367758,0.125944584382872,61.2930310663308,,2382,Diverse,,
100960,crenshaw county,AL,rural-remote,2016-2017,0.174443959877889,0.56694286960314,30.7021369385085,2.13693850850414,64.9803750545137,1.43916266899259,2293,Diverse,,
100990,cullman city,AL,town-distant,1994-1995,0.0,0.367917586460633,0.183958793230316,0.0367917586460633,99.411331861663,,2718,Extremely undiverse,,
100990,cullman city,AL,town-distant,2016-2017,0.355526826115061,2.00387847446671,0.775694893341952,7.95087265675501,86.6192630898513,2.29476405946994,3094,Undiverse,,
101020,cullman county,AL,rural-distant,1994-1995,0.0542947116950809,0.130307308068194,1.32479096535997,0.499511347594744,97.991095667282,,9209,Extremely undiverse,,
101020,cullman county,AL,rural-distant,2016-2017,0.242692835285428,0.242692835285428,0.780837817874855,8.00886356441912,85.818296929408,4.90661601772713,9477,Undiverse,,
101050,dale county,AL,rural-distant,1994-1995,0.0363768643142961,0.291014914514369,18.5158239359767,0.109130592942888,81.0476536922517,,2749,Undiverse,,
101050,dale county,AL,rural-distant,2016-2017,0.382775119617225,0.446570972886762,16.8740031897927,3.44497607655502,76.9059011164274,1.94577352472089,3135,Undiverse,,
101080,daleville city,AL,town-distant,1994-1995,0.452744765138653,3.79173740803622,31.748726655348,5.37634408602151,58.6304470854556,,1767,Diverse,,
101080,daleville city,AL,town-distant,2016-2017,0.796812749003984,1.39442231075697,30.9760956175299,14.3426294820717,48.00796812749,4.48207171314741,1004,Diverse,,
101110,dallas county,AL,rural-distant,1994-1995,0.0,0.0195656427313637,73.6059479553903,0.15652514185091,26.2179612600274,,5111,Diverse,0.510374666795135,Not integrated
101110,dallas county,AL,rural-distant,2016-2017,0.0,0.190779014308426,76.3751987281399,0.41335453100159,22.543720190779,0.476947535771065,3145,Undiverse,,
101140,dekalb county,AL,rural-distant,1994-1995,16.986339174831,0.20698219953084,0.883124051331585,0.979715744445978,80.9438388298606,,7247,Undiverse,,
101140,dekalb county,AL,rural-distant,2016-2017,13.0776903468913,0.144076249584395,0.942037016513355,29.8348664523994,55.5358528205697,0.465477114041893,9023,Diverse,0.338896492641383,Not integrated
101170,decatur city,AL,city-small,1994-1995,0.197858472998138,0.884543761638734,26.024208566108,1.51303538175047,71.3803538175047,,8592,Diverse,0.0420338013925116,Highly integrated
101170,decatur city,AL,city-small,2016-2017,0.332950631458094,1.26291618828932,30.1836969001148,25.8668197474168,38.6222732491389,3.73134328358209,8710,Diverse,0.108827874233741,Somewhat integrated
101200,demopolis city,AL,town-remote,1994-1995,0.0,0.0918273645546373,50.3213957759412,0.0,49.5867768595041,,2178,Diverse,,
101200,demopolis city,AL,town-remote,2016-2017,0.174216027874564,1.21951219512195,50.2177700348432,3.96341463414634,43.684668989547,0.740418118466899,2296,Diverse,,
101230,dothan city,AL,city-small,1994-1995,0.145213152162639,1.22393942537081,42.5474535836532,0.321543408360129,55.7618504304533,,9641,Diverse,0.0086881654303861,Highly integrated
101230,dothan city,AL,city-small,2016-2017,0.195376098990557,1.61727993053294,55.8667100835776,5.38369694996201,35.5041788776729,1.43275805926408,9213,Diverse,0.175931116453193,Somewhat integrated
101260,elba city,AL,rural-remote,1994-1995,0.444839857651246,0.177935943060498,34.3416370106762,0.0889679715302491,64.9466192170818,,1124,Diverse,,
101260,elba city,AL,rural-remote,2016-2017,0.815660685154975,0.32626427406199,48.4502446982055,3.09951060358891,43.7194127243067,3.58890701468189,613,Diverse,,
101290,elmore county,AL,suburban-large,1994-1995,0.0693882271307968,0.300682317566786,27.4661732392737,0.312247022088586,71.8515091939401,,8647,Diverse,0.053078991319239,Highly integrated
101290,elmore county,AL,suburban-large,2016-2017,0.332836997459928,0.867127967066655,26.9860733993168,4.03783831129018,65.0258386616449,2.75028466322151,11417,Diverse,0.103534013455546,Somewhat integrated
101320,enterprise city,AL,town-distant,1994-1995,0.355538922155689,1.66541916167665,25.2806886227545,2.69461077844311,70.0037425149701,,5344,Diverse,0.0063714501940613,Highly integrated
101320,enterprise city,AL,town-distant,2016-2017,0.794100964265457,2.28304027226319,21.9370391378332,12.3085649461146,58.621667612025,4.05558706749858,7052,Diverse,0.0203987868385665,Highly integrated
101350,escambia county,AL,town-distant,1994-1995,4.57200402819738,0.221550855991944,36.4551863041289,0.302114803625378,58.4491440080564,,4965,Diverse,0.179681643719985,Somewhat integrated
101350,escambia county,AL,town-distant,2016-2017,4.69525959367946,0.18058690744921,41.2866817155756,1.94130925507901,49.9774266365689,1.91873589164786,4430,Diverse,0.373844159413671,Not integrated
101380,etowah county,AL,suburban-small,1994-1995,0.0461467466543609,0.126903553299492,1.48823257960314,0.288417166589755,98.0502999538533,,8668,Extremely undiverse,,
101380,etowah county,AL,suburban-small,2016-2017,0.308078502966682,1.14103149246919,3.32040164308535,3.46873573710634,91.1570059333638,0.604746691008672,8764,Extremely undiverse,,
101410,eufaula city,AL,rural-fringe,1994-1995,0.269179004037685,0.100942126514132,47.9811574697174,0.336473755047106,51.3122476446837,,2972,Diverse,,
101410,eufaula city,AL,rural-fringe,2016-2017,0.202582932387946,1.08888326158521,45.8850341858698,6.88781970119017,45.3785768549,0.557103064066852,3949,Diverse,,
101440,fairfield city,AL,suburban-large,1994-1995,0.0,0.0,98.8301559792028,0.346620450606586,0.823223570190641,,2308,Extremely undiverse,,
101440,fairfield city,AL,suburban-large,2016-2017,0.114942528735632,0.0574712643678161,97.4137931034483,1.83908045977011,0.402298850574713,0.172413793103448,1740,Extremely undiverse,,
101470,fayette county,AL,rural-distant,1994-1995,0.069468565474123,0.0,17.7839527613755,0.0,82.1465786731504,,2879,Undiverse,,
101470,fayette county,AL,rural-distant,2016-2017,0.0,0.463157894736842,14.1473684210526,1.47368421052632,81.5578947368421,2.35789473684211,2375,Undiverse,,
101530,florence city,AL,city-small,1994-1995,0.0806776926179911,0.403388463089956,33.2593787817668,0.342880193626462,65.9136748688988,,4958,Diverse,0.0151056687700903,Highly integrated
101530,florence city,AL,city-small,2016-2017,0.0894854586129754,0.805369127516779,32.8187919463087,9.53020134228188,48.6129753914989,8.14317673378076,4470,Diverse,0.0828052568956365,Somewhat integrated
101560,fort payne city,AL,town-distant,1994-1995,4.88266464799394,0.719152157456472,7.53217259651779,0.946252838758516,85.9197577592733,,2642,Undiverse,,
101560,fort payne city,AL,town-distant,2016-2017,1.14871158025458,0.931387767773983,3.53927351754114,37.9695746662527,54.2378143433716,2.17323812480596,3221,Diverse,,
101590,franklin county,AL,rural-distant,1994-1995,0.0618429189857761,0.0618429189857761,0.556586270871985,0.618429189857761,98.7012987012987,,3234,Extremely undiverse,,
101590,franklin county,AL,rural-distant,2016-2017,0.471305794288883,0.277238702522872,1.3030219018575,13.6678680343776,83.3656778486277,0.914887718325478,3607,Undiverse,,
101620,gadsden city,AL,city-small,1994-1995,0.0509943906170321,0.39095699473058,49.3965663776985,1.03688594254632,49.1245962944076,,5883,Diverse,0.3497613112421,Not integrated
101620,gadsden city,AL,city-small,2016-2017,0.290360046457607,0.909794812233837,46.9802555168409,12.9500580720093,37.5338753387534,1.33565621370499,5166,Diverse,0.177348878887943,Somewhat integrated
101640,geneva city,AL,rural-fringe,1994-1995,0.0,0.0,16.2106703146375,0.478796169630643,83.3105335157319,,1462,Undiverse,,
101640,geneva city,AL,rural-fringe,2016-2017,0.157604412923562,0.315208825847124,13.5539795114263,2.20646178092987,82.1118991331757,1.6548463356974,1269,Undiverse,,
101660,geneva county,AL,rural-distant,1994-1995,0.034965034965035,0.034965034965035,18.4965034965035,0.979020979020979,80.4545454545455,,2860,Undiverse,,
101660,geneva county,AL,rural-distant,2016-2017,0.324324324324324,0.432432432432432,12.5405405405405,8.68468468468468,75.0630630630631,2.95495495495495,2775,Undiverse,,
101680,greene county,AL,rural-distant,1994-1995,0.089126559714795,0.0,99.7326203208556,0.0,0.17825311942959,,2244,Extremely undiverse,,
101680,greene county,AL,rural-distant,2016-2017,0.0,1.21317157712305,97.5736568457539,0.606585788561525,0.433275563258232,0.173310225303293,1154,Extremely undiverse,,
101690,guntersville city,AL,town-distant,1994-1995,0.0,0.554187192118227,11.576354679803,0.61576354679803,87.2536945812808,,1624,Undiverse,,
101690,guntersville city,AL,town-distant,2016-2017,0.355329949238579,1.6751269035533,8.73096446700508,7.61421319796954,76.5482233502538,5.0761421319797,1970,Undiverse,,
101710,hale county,AL,town-fringe,1994-1995,0.0,0.0,75.0498433494731,0.199373397892338,24.7507832526346,,3511,Undiverse,,
101710,hale county,AL,town-fringe,2016-2017,0.0,0.0382995021064726,68.0965147453083,1.60857908847185,29.7204136346228,0.536193029490617,2611,Diverse,0.333769276132631,Not integrated
101720,haleyville city,AL,rural-fringe,1994-1995,0.0,0.224340998317443,0.616937745372967,0.0560852495793606,99.1026360067302,,1783,Extremely undiverse,,
101720,haleyville city,AL,rural-fringe,2016-2017,0.289687137891078,1.10081112398609,1.56431054461182,8.45886442641947,86.558516801854,2.02780996523754,1726,Undiverse,,
101730,hartselle city,AL,suburban-small,1994-1995,0.205761316872428,0.205761316872428,5.3840877914952,0.137174211248285,94.0672153635117,,2916,Extremely undiverse,,
101730,hartselle city,AL,suburban-small,2016-2017,0.654205607476636,1.09034267912773,4.14330218068536,3.30218068535826,88.5046728971963,2.30529595015576,3210,Undiverse,,
101740,henry county,AL,town-fringe,1994-1995,0.0354233085370174,0.0,50.5136379737868,0.460503010981226,48.990435706695,,2823,Diverse,0.0716249338389371,Highly integrated
101740,henry county,AL,town-fringe,2016-2017,0.0803535556448373,0.401767778224186,31.2173563680193,3.33467255926075,62.2740056247489,2.69184411410205,2489,Diverse,,
101760,homewood city,AL,suburban-large,1994-1995,0.276497695852535,2.79569892473118,17.1428571428571,0.768049155145929,79.0168970814132,,3255,Undiverse,,
101760,homewood city,AL,suburban-large,2016-2017,0.0959232613908873,2.44604316546763,18.8729016786571,12.5419664268585,63.6450839328537,2.39808153477218,4170,Diverse,,
101770,houston county,AL,rural-fringe,1994-1995,0.104275286757039,0.0868960722975322,20.385818561001,0.451859575947167,78.9711505039972,,5754,Undiverse,,
101770,houston county,AL,rural-fringe,2016-2017,0.205728754549771,0.316505776230416,15.8411141003323,4.96914068681753,76.9109036239911,1.75660705807881,6319,Undiverse,,
101800,huntsville city,AL,city-midsize,1994-1995,0.418895939612625,3.25992285678736,37.1531666044544,1.17373812782547,57.9942764713201,,24111,Diverse,0.393001098803628,Not integrated
101800,huntsville city,AL,city-midsize,2016-2017,0.47864813119121,2.06859235827853,40.1981187047365,12.199284108882,39.2491467576792,5.8062099392325,24026,Diverse,0.287048591671606,Not integrated
101830,jackson county,AL,rural-distant,1994-1995,17.0674210278171,0.188590287600189,3.64607889360365,0.141442715700141,78.956467075279,,6363,Undiverse,,
101830,jackson county,AL,rural-distant,2016-2017,12.7605118829982,0.292504570383912,3.05301645338208,4.55210237659963,78.0987202925046,1.24314442413163,5470,Undiverse,,
101860,jacksonville city,AL,city-small,1994-1995,0.485731633272617,1.3357619914997,16.9398907103825,2.48937462052216,78.749241044323,,1647,Undiverse,,
101860,jacksonville city,AL,city-small,2016-2017,0.251572327044025,1.44654088050314,31.6981132075472,2.89308176100629,63.2704402515723,0.440251572327044,1590,Diverse,,
101890,jasper city,AL,town-distant,1994-1995,0.0388953714507974,0.505639828860366,21.4313496693893,0.233372228704784,77.7907429015947,,2571,Undiverse,,
101890,jasper city,AL,town-distant,2016-2017,0.11037527593819,1.1037527593819,16.7034584253127,9.67623252391464,69.8675496688742,2.53863134657837,2718,Diverse,,
101920,jefferson county,AL,suburban-large,1994-1995,0.0272614622057001,0.354399008674102,15.0755885997522,0.210656753407683,84.3320941759603,,40350,Undiverse,,
101920,jefferson county,AL,suburban-large,2016-2017,0.171816544270472,0.631841485381738,48.7626437577941,8.56588610225856,41.5463488984343,0.321463211860884,36085,Diverse,0.365925065126374,Not integrated
101950,lamar county,AL,rural-remote,1994-1995,0.0,0.0,16.3490471414243,0.100300902708124,83.5506519558676,,2991,Undiverse,,
101950,lamar county,AL,rural-remote,2016-2017,0.0,0.126796280642434,12.1724429416737,1.69061707523246,84.6153846153846,1.39475908706678,2366,Undiverse,,
101980,lanett city,AL,town-distant,1994-1995,0.0,0.0625,58.125,0.4375,41.375,,1600,Diverse,,
101980,lanett city,AL,town-distant,2016-2017,0.451467268623025,0.564334085778781,79.4582392776524,8.35214446952596,9.0293453724605,2.14446952595937,886,Undiverse,,
102010,lauderdale county,AL,rural-distant,1994-1995,0.0471142520612485,0.0588928150765607,3.80447585394582,0.223792697290931,95.8657243816254,,8490,Extremely undiverse,,
102010,lauderdale county,AL,rural-distant,2016-2017,0.214056368176953,0.570816981805209,2.83030086811749,1.59353074087287,94.0539897728624,0.737305268165061,8409,Extremely undiverse,,
102040,lawrence county,AL,town-distant,1994-1995,22.0413478756308,0.0325573823864561,19.3716425199414,0.293016441478105,58.2614357805632,,6143,Diverse,0.337973353936294,Not integrated
102040,lawrence county,AL,town-distant,2016-2017,11.9269861024684,0.477079444098735,9.95644057249533,3.40178386226924,71.7485998755445,2.48911014312383,4821,Diverse,0.253204626346656,Not integrated
102070,lee county,AL,suburban-large,1994-1995,0.0296779937676213,0.46000890339813,24.6178958302419,0.697432853539101,74.1949844190533,,6739,Diverse,0.234907974872343,Not integrated
102070,lee county,AL,suburban-large,2016-2017,0.455816844504299,0.631927898062778,22.9565938050347,5.63555371387134,66.5906971925826,3.72941054594427,9653,Diverse,0.115669465286041,Somewhat integrated
102100,limestone county,AL,rural-distant,1994-1995,0.0683620453923981,0.123051681706317,11.6078753076292,0.396499863275909,87.8042111019962,,7314,Undiverse,,
102100,limestone county,AL,rural-distant,2016-2017,0.564665001628841,0.640677598001955,8.16592463894017,10.2399826256923,78.5644478227821,1.82430231295472,9209,Undiverse,,
102130,linden city,AL,rural-remote,1994-1995,0.0,0.141843971631206,89.2198581560284,0.283687943262411,10.354609929078,,705,Undiverse,,
102130,linden city,AL,rural-remote,2016-2017,0.0,0.0,95.3441295546559,1.417004048583,3.03643724696356,0.202429149797571,494,Extremely undiverse,,
102160,lowndes county,AL,rural-distant,1994-1995,0.0,0.0341180484476288,99.351757079495,0.0,0.614124872057318,,2931,Extremely undiverse,,
102160,lowndes county,AL,rural-distant,2016-2017,0.0,0.0663129973474801,98.342175066313,0.397877984084881,1.19363395225464,0.0,1508,Extremely undiverse,,
102190,macon county,AL,town-distant,1994-1995,0.0234466588511137,0.257913247362251,93.9742086752638,0.164126611957796,5.58030480656506,,4265,Extremely undiverse,,
102190,macon county,AL,town-distant,2016-2017,0.0,0.148294611962432,97.7261492832427,0.593178447849728,1.33465150766189,0.197726149283243,2023,Extremely undiverse,,
102220,madison county,AL,suburban-large,1994-1995,4.69431679367111,1.45424931650282,12.6054330754465,0.913268570763772,80.3327322436159,,17191,Undiverse,,
102220,madison county,AL,suburban-large,2016-2017,6.11823067383216,1.7207523770153,19.6672178586193,4.23728813559322,65.5332782141381,2.72323274080198,19352,Diverse,0.0541713273091044,Highly integrated
102250,marengo county,AL,rural-remote,1994-1995,0.0,0.0,84.5768652979469,0.0,15.4231347020531,,1997,Undiverse,,
102250,marengo county,AL,rural-remote,2016-2017,0.0,0.190839694656489,64.6946564885496,0.477099236641221,34.1603053435114,0.477099236641221,1048,Diverse,,
102310,marion county,AL,town-remote,1994-1995,0.0734034744311231,0.171274773672621,3.67017372155615,0.342549547345241,95.7425984829949,,4087,Extremely undiverse,,
102310,marion county,AL,town-remote,2016-2017,0.448698773556686,0.777744540831588,3.35028417588992,3.32037092431947,89.5901884534849,2.51271313191744,3343,Undiverse,,
102350,midfield city,AL,suburban-large,1994-1995,0.0,0.97926267281106,61.0599078341014,0.0576036866359447,37.9032258064516,,1736,Diverse,,
102350,midfield city,AL,suburban-large,2016-2017,0.276243093922652,0.0,93.8305709023941,3.40699815837937,0.644567219152855,1.84162062615101,1086,Extremely undiverse,,
102370,mobile county,AL,city-midsize,1994-1995,0.323403196716214,1.34492194788233,48.4467317619255,0.219230051620126,49.6657130418558,,64316,Diverse,0.453903529655982,Not integrated
102370,mobile county,AL,city-midsize,2016-2017,1.18035125256307,2.31256129089774,49.8635998930195,3.61415708299902,40.7042881340822,2.32504234643844,56085,Diverse,0.421840302246306,Not integrated
102400,monroe county,AL,rural-distant,1994-1995,0.380517503805175,0.323439878234399,52.1499238964992,0.0951293759512938,47.0509893455099,,5256,Diverse,0.315222849594498,Not integrated
102400,monroe county,AL,rural-distant,2016-2017,2.0005715918834,0.342955130037153,53.3866819091169,0.800228636753358,42.3549585595885,1.11460417262075,3499,Diverse,0.47394967737919,Not integrated
102430,montgomery county,AL,city-midsize,1994-1995,0.0892882859529364,0.858319652063711,65.2812581007517,0.501166508251966,33.2699674529796,,34719,Diverse,0.23728045599073,Not integrated
102430,montgomery county,AL,city-midsize,2016-2017,0.0831919070912782,3.64380553059798,78.3534657748494,6.82506405776846,10.1227912548667,0.971681474826129,30051,Undiverse,,
102480,morgan county,AL,rural-distant,1994-1995,0.107715093577488,0.269287733943719,3.4468829944796,0.336609667429649,95.8395045105695,,7427,Extremely undiverse,,
102480,morgan county,AL,rural-distant,2016-2017,0.585708707536119,0.585708707536119,2.64219705844071,9.89196928283223,85.2401405700898,1.05427567356501,7683,Undiverse,,
102490,mountain brook city,AL,suburban-large,1994-1995,0.0273972602739726,0.465753424657534,0.0273972602739726,0.10958904109589,99.3698630136986,,3650,Extremely undiverse,,
102490,mountain brook city,AL,suburban-large,2016-2017,0.0460511167395809,0.874971218052038,0.322357817177067,1.35850794381764,95.7863228183283,1.61178908588533,4343,Extremely undiverse,,
102520,muscle shoals city,AL,city-small,1994-1995,0.0882223202470225,0.529333921482135,12.5716806352007,0.176444640494045,86.6343184825761,,2267,Undiverse,,
102520,muscle shoals city,AL,city-small,2016-2017,0.832466181061394,2.53208463406174,15.227193895248,6.10475199445023,72.2858133888311,3.01768990634755,2883,Diverse,0.000545848255126576,Highly integrated
102550,oneonta city,AL,rural-fringe,1994-1995,0.0,0.253807106598985,7.36040609137056,1.52284263959391,90.8629441624365,,1182,Extremely undiverse,,
102550,oneonta city,AL,rural-fringe,2016-2017,0.268096514745308,0.804289544235925,4.28954423592493,23.2573726541555,66.8230563002681,4.55764075067024,1492,Diverse,,
102580,opelika city,AL,city-small,1994-1995,0.242184059885513,1.16688683399384,54.4253632760898,0.0440334654337296,44.1215323645971,,4542,Diverse,0.0096034313183496,Highly integrated
102580,opelika city,AL,city-small,2016-2017,0.43230944254835,1.45620022753129,58.1342434584755,8.78270762229807,29.3970420932878,1.79749715585893,4395,Diverse,0.0343053060018307,Highly integrated
102610,opp city,AL,rural-fringe,1994-1995,0.186915887850467,0.124610591900312,20.2492211838006,0.186915887850467,79.2523364485981,,1605,Undiverse,,
102610,opp city,AL,rural-fringe,2016-2017,0.302571860816944,0.453857791225416,21.6338880484115,1.8910741301059,75.1134644478064,0.605143721633888,1322,Undiverse,,
102635,oxford city,AL,city-small,1994-1995,0.0352360817477097,0.422832980972516,19.6264975334743,0.528541226215645,79.3868921775899,,2838,Undiverse,,
102635,oxford city,AL,city-small,2016-2017,0.0965483948829351,1.54477431812696,25.7784214337437,11.4651218923485,57.2773352643012,3.83779869659667,4143,Diverse,0.0063291058071327,Highly integrated
102640,ozark city,AL,town-fringe,1994-1995,0.0896860986547085,0.568011958146487,37.5485799701046,1.01644245142003,60.7772795216741,,3345,Diverse,0.0095455376508051,Highly integrated
102640,ozark city,AL,town-fringe,2016-2017,0.188857412653447,1.69971671388102,48.7252124645892,2.69121813031161,43.862134088763,2.8328611898017,2118,Diverse,,
102650,pell city,AL,town-distant,1994-1995,0.0581564408258215,0.261703983716197,15.2369874963652,0.203547542890375,84.2396045362024,,3439,Undiverse,,
102650,pell city,AL,town-distant,2016-2017,0.0750187546886722,0.725181295323831,12.8782195548887,3.32583145786447,81.1702925731433,1.82545636409102,3999,Undiverse,,
102670,perry county,AL,rural-remote,1994-1995,0.0,0.0,97.8035640281807,0.0,2.19643597181931,,2413,Extremely undiverse,,
102670,perry county,AL,rural-remote,2016-2017,0.0,0.0693481276005548,98.8210818307906,0.0693481276005548,0.901525658807212,0.13869625520111,1442,Extremely undiverse,,
102700,phenix city,AL,suburban-large,1994-1995,0.0,0.266229776776572,52.6520581609666,0.696293262338726,46.3854187999181,,4883,Diverse,0.175095961242447,Somewhat integrated
102700,phenix city,AL,suburban-large,2016-2017,0.583297766396358,0.654431640347133,57.703798548869,7.22720159339878,28.2686015080381,5.56266894295063,7029,Diverse,0.139359389215088,Somewhat integrated
102730,pickens county,AL,rural-distant,1994-1995,0.0,0.0759301442672741,65.2493039736776,0.0506200961781827,34.624145785877,,3951,Diverse,0.312748101337732,Not integrated
102730,pickens county,AL,rural-distant,2016-2017,0.536604062859333,0.574932924492143,58.2215408202376,2.68302031429667,36.5657339977003,1.41816788041395,2609,Diverse,0.35476919473735,Not integrated
102760,piedmont city,AL,town-fringe,1994-1995,0.0,0.245901639344262,13.7704918032787,0.327868852459016,85.655737704918,,1220,Undiverse,,
102760,piedmont city,AL,town-fringe,2016-2017,0.566801619433198,0.809716599190283,10.2834008097166,1.61943319838057,83.4008097165992,3.31983805668016,1235,Undiverse,,
102790,pike county,AL,rural-distant,1994-1995,0.116459627329193,0.0,53.027950310559,0.0,46.8555900621118,,2576,Diverse,,
